"genes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"LOC100130093"	-0.00881845076282929	6.13283057613169	-0.213154309704317	0.831384077522447	0.989871322224009	-6.17374336544746
"AXIN2"	-0.00883145561719851	6.41309958847737	-0.274430256634027	0.783985527168081	0.98541508026663	-6.15935821304208
"CCDC83"	-0.00883671705963971	3.63281403292181	-0.341833100487737	0.732769876053924	0.981751111030998	-6.13936175300762
"SMARCA5"	-0.00884399583911352	7.88792197530864	-0.190950625262131	0.848722607235063	0.990796934147468	-6.17806382115596
"ABCC12"	-0.00885656380027748	4.94228580246914	-0.399914846345317	0.689568099403917	0.978658610324839	-6.11862568271043
"GFAP"	-0.0088571525658806	6.17515012345679	-0.3614206700093	0.718096855914504	0.980800212273404	-6.13273119449053
"HRASLS5"	-0.00885978363384218	5.64483423868313	-0.257170175074549	0.797263516666428	0.986659101781163	-6.16377578406224
"SLC15A1"	-0.00886807558945861	4.96635353909465	-0.290387822279412	0.771765497229545	0.984784208673836	-6.15501897167374
"C7orf13"	-0.00886826560332903	6.93635090534979	-0.201651450221437	0.84035674851416	0.990393314069804	-6.17604087364826
"MYO16"	-0.00887392510402187	5.39230851851852	-0.192299120045339	0.847667394657208	0.990796934147468	-6.17781496447186
"SIN3A"	-0.00887516158113704	8.04072897119342	-0.202068660459799	0.840030936043384	0.990393314069804	-6.17595976893957
"ACRBP"	-0.00888452496532653	6.82807765432099	-0.238165321805534	0.811952181465579	0.987523915898146	-6.16830827043814
"DLG5"	-0.00888731276005531	7.61495740740741	-0.193607489832467	0.846643842864522	0.990796934147468	-6.17757183928905
"COX8C"	-0.00888734882108167	5.60168427983539	-0.195982976958622	0.844786140082936	0.990602318971353	-6.17712620674167
"UBQLN3"	-0.00890037517337008	4.88071065843621	-0.21811404708738	0.827522031949901	0.989674805396749	-6.17271343861713
"RHBDL1"	-0.00890086199722654	6.97930843621399	-0.354965974242436	0.722920824193275	0.980800212273404	-6.13495692358461
"EPB41L4A.AS1"	-0.00890211511789212	7.14970975308642	-0.186708197181907	0.852044126297878	0.991112094821499	-6.17883531816106
"HDDC3"	-0.00892332316227447	6.68620345679012	-0.348236213497759	0.727962186572777	0.981194537933578	-6.13723483861014
"TMEM53"	-0.00893234257975029	7.11066427983539	-0.256443140534769	0.797824143697768	0.986659101781163	-6.16395556991157
"PPIE"	-0.00893822884882037	7.03498991769547	-0.209293319014195	0.834393395156067	0.990393314069804	-6.17452873707671
"ACTBL2"	-0.00895598196948695	4.63652172839506	-0.21559168462289	0.829485625635536	0.989674805396749	-6.17324018527454
"SH2D5"	-0.00896473023578372	6.92448222222222	-0.334318370598023	0.738425679984953	0.981831376934882	-6.14180761681068
"BEX2"	-0.00897974479889101	7.19323308641975	-0.184960616435252	0.85341312929681	0.991416434519295	-6.17914808130718
"KRT85"	-0.00898554230235808	5.56052411522634	-0.313946020756671	0.753829505560859	0.983074555287909	-6.14816509782454
"YWHAEP7"	-0.008985916782247	5.27515855967078	-0.299617268711597	0.76472344573689	0.984725154457649	-6.15239743073959
"BTNL8"	-0.00899141955617218	5.55324053497942	-0.325101006249758	0.745382404466442	0.982012060332574	-6.14473347759709
"WNT10A"	-0.0089958342579751	6.91184226337449	-0.285387630254117	0.775588592593983	0.984784208673836	-6.15640500203746
"APC2"	-0.00899889667129036	7.78763127572016	-0.226886952245671	0.820701072871093	0.987710827273861	-6.17083369362057
"PATL1"	-0.00900172954230268	7.68419711934156	-0.203308473454316	0.839062890390996	0.990393314069804	-6.17571776327041
"SLC5A10"	-0.00900474133148395	6.74893975308642	-0.339930914584387	0.734200151041671	0.981831376934882	-6.13998600284503
"CARS2"	-0.0090078654646324	6.98627572016461	-0.251473467660578	0.801659127228331	0.986856034170748	-6.16517087993439
"PWWP2B"	-0.0090103585298194	7.08037641975309	-0.36731586130856	0.713700889380945	0.980773613732773	-6.13066339104341
"ARHGEF5"	-0.00902104854368928	5.84317773662551	-0.186182583290938	0.852455829689425	0.991204486193932	-6.17892969605062
"MOXD2P"	-0.00902512898751725	5.0937846090535	-0.289658923842535	0.77232246089577	0.984784208673836	-6.15522251677853
"MRPL28"	-0.00902918723994418	7.48253032921811	-0.243241832136894	0.808021841080871	0.987523915898146	-6.16713159473948
"TNK2"	-0.00902975728155337	7.18825242798354	-0.394558501496539	0.693512403105564	0.978658610324839	-6.12067374172384
"SETD6"	-0.0090315658807216	7.27179633744856	-0.294704587447715	0.768469418100016	0.984725154457649	-6.1538030354009
"RP11.110H10.2"	-0.00903707281553397	3.64119102880658	-0.21569018932553	0.829408922085005	0.989674805396749	-6.17321972938955
"TAF1L"	-0.00904636823855733	5.06839868312757	-0.356192784699003	0.722003097511438	0.980800212273404	-6.13453697459542
"LINC00639"	-0.00904917198335666	5.63680551440329	-0.387980271379129	0.698367924895213	0.979132337818916	-6.12315126765979
"TYSND1"	-0.00905110818307958	7.27983604938272	-0.383702177150633	0.701532363965466	0.979352551283986	-6.12474018040872
"FAM71B"	-0.00905502149791933	5.02170049382716	-0.287063546287097	0.774306589527743	0.984784208673836	-6.15594312603722
"EXOC3L1"	-0.00905740221914025	7.1193478600823	-0.257048690787346	0.797357187673966	0.986659101781163	-6.16380586088918
"YIPF2"	-0.00907161373092954	7.68495452674897	-0.249597599918348	0.803107948028872	0.987185715890098	-6.16562343518043
"GOLGA3"	-0.0090751269070739	7.95319444444444	-0.262945369332883	0.792813939430474	0.986654361991774	-6.16232958691552
"LINC00701"	-0.00907962552011096	5.61814427983539	-0.250466110093884	0.802437071847251	0.987046959304594	-6.16541432711791
"TMEM41B"	-0.00909361026352327	6.3830629218107	-0.205932914718898	0.837014537113233	0.990393314069804	-6.17520060311294
"MGC27345"	-0.00909361095700407	7.44532670781893	-0.214247502496259	0.830532475239775	0.98968415383013	-6.17351839018924
"NUTF2"	-0.00909778155339844	9.34530576131687	-0.189968308300363	0.8494914533414	0.990911349980866	-6.17824399974854
"LOC100130865"	-0.00910106449375852	6.31829872427984	-0.281919353871271	0.778243625074799	0.984784208673836	-6.15735226208227
"RP11.554A11.8"	-0.00910313869625501	5.80126267489712	-0.200986812612917	0.840875841542887	0.990393314069804	-6.17616973155915
"NKD2"	-0.0091336047156731	6.74720958847737	-0.287893268318246	0.773672117023319	0.984784208673836	-6.15571345765585
"TRAPPC6A"	-0.00913848335644999	7.2176341563786	-0.217792063814752	0.827772627450768	0.989674805396749	-6.17278101960235
"SLC16A2"	-0.00913930166435483	8.15790164609053	-0.225953573533913	0.821426139013235	0.98793924078589	-6.17103720770942
"TGM3"	-0.00914332871012516	5.06036699588477	-0.316646714807476	0.751781642902233	0.983074555287909	-6.14734526226747
"CPA4"	-0.00916065880721256	5.22409934156379	-0.201335990757042	0.840603118909685	0.990393314069804	-6.17610208698786
"XIRP2"	-0.00916381206657432	4.09443432098765	-0.353283164217518	0.724180317780492	0.98082213808976	-6.13553061131133
"C13orf45"	-0.00916784604715752	6.7226075308642	-0.241172423582482	0.809623437997083	0.987523915898146	-6.16761425416833
"C1orf116"	-0.00917551109570114	5.57096427983539	-0.320013350435292	0.749231276654271	0.982012060332574	-6.14631344551986
"NTSR1"	-0.00917660887656072	6.2807375308642	-0.333092505507488	0.739349663791993	0.981833509859819	-6.14220145361664
"PRDM10"	-0.00919078779472954	6.86354625514403	-0.369305936719965	0.712219064083075	0.980699921658648	-6.12995780563184
"LINC01192"	-0.00919448890429977	4.14934218106996	-0.228601565991152	0.8193695307154	0.9876048538567	-6.17045765372272
"KIAA0947"	-0.00920849375866839	7.43611061728395	-0.215472823018536	0.829578182856502	0.989674805396749	-6.17326485612057
"C17orf62"	-0.00920855755894678	8.49592893004115	-0.221346701903259	0.825007080898104	0.989148029907961	-6.17202940690813
"SNRNP70"	-0.00922480443828075	8.2757075308642	-0.263158666368869	0.792649730746569	0.986654361991774	-6.16227555944356
